id,product_id,sale_id,quantity
6323,54,898,42
6324,187,898,12
6325,489,898,39
6326,305,898,43
6327,4,899,17
6328,26,899,38
6329,324,899,16
6330,418,899,50
6331,342,899,20
6332,288,900,3
6333,131,900,40
6334,499,900,7
6335,19,900,33
6336,234,900,49
6337,60,900,48
6338,222,900,46
6339,6,900,7
6340,199,900,3
6341,169,901,50
6342,124,901,2
6343,450,901,40
6344,364,901,30
6345,111,901,38
6346,441,901,14
6347,300,901,27
6348,411,901,8
6349,126,901,41
6350,16,902,48
6351,359,902,7
6352,314,902,50
6353,435,903,49
6354,199,903,28
6355,214,903,41
6356,247,904,49
6357,145,904,6
6358,237,904,27
6359,81,904,47
6360,491,904,24
6361,237,904,5
6362,406,904,17
6363,485,904,1
6364,84,904,27
6365,90,904,47
6366,416,904,31
6367,26,904,38
6368,167,904,3
6369,233,905,19
6370,308,905,4
6371,425,905,43
6372,314,905,31
6373,266,905,30
6374,159,905,3
6375,77,905,37
6376,491,905,41
6377,79,906,28
6378,482,906,16
6379,364,906,11
6380,183,906,18
6381,306,906,33
6382,115,907,40
6383,102,907,10
6384,140,907,29
6385,88,908,12
6386,10,908,31
6387,332,908,2
6388,183,908,6
6389,337,908,17
6390,202,908,22
6391,6,909,13
6392,16,909,14
6393,110,910,24
6394,465,910,48
6395,434,910,29
6396,387,910,1
6397,302,910,14
6398,398,910,28
6399,247,910,8
6400,340,910,9
6401,482,910,39
6402,140,911,10
6403,496,911,28
6404,62,911,16
6405,469,912,1
6406,428,912,43
6407,304,912,50
6408,294,912,11
6409,34,912,10
6410,162,912,23
6411,466,913,45
6412,337,914,33
6413,455,914,38
6414,457,914,26
6415,163,914,34
6416,258,914,48
6417,354,914,14
6418,195,914,31
6419,67,914,6
6420,244,915,42
6421,439,915,2
6422,303,915,33
6423,232,915,1
6424,77,915,19
6425,353,915,36
6426,25,915,28
6427,406,915,6
6428,498,915,24
6429,218,915,7
6430,441,915,24
6431,198,915,31
6432,312,915,42
6433,189,916,16
6434,128,916,42
6435,171,916,27
6436,10,916,47
6437,473,916,34
6438,91,916,24
6439,447,916,14
6440,36,916,50
6441,19,916,10
6442,239,916,28
6443,325,916,36
6444,122,916,22
6445,493,916,42
6446,28,917,19
6447,384,917,43
6448,199,917,19
6449,437,917,34
6450,133,917,23
6451,419,917,14
6452,458,917,45
6453,109,917,5
6454,418,917,49
6455,51,918,34
6456,372,918,24
6457,249,918,31
6458,283,918,41
6459,85,918,11
6460,265,918,6
6461,90,918,9
6462,462,918,16
6463,230,918,15
6464,11,919,50
6465,155,919,7
6466,225,919,48
6467,463,919,6
6468,149,919,7
6469,410,919,21
6470,245,919,29
6471,406,919,44
6472,168,919,9
6473,133,920,33
6474,21,920,46
6475,19,921,21
6476,394,921,37
6477,493,921,1
6478,327,921,9
6479,361,921,36
6480,329,921,43
6481,7,922,49
6482,256,922,34
6483,95,922,32
6484,89,923,44
6485,145,924,8
6486,291,924,3
6487,109,924,36
6488,209,924,49
6489,110,924,36
6490,38,924,12
6491,440,924,45
6492,86,924,16
6493,143,924,15
6494,91,925,6
6495,361,925,42
6496,400,925,31
6497,460,925,45
6498,432,925,41
6499,240,925,4
6500,317,925,46
6501,279,925,31
6502,406,926,6
6503,253,926,36
6504,208,926,12
6505,424,926,8
6506,154,926,9
6507,306,926,41
6508,142,926,28
6509,421,926,49
6510,50,926,22
6511,497,927,17
6512,475,927,25
6513,364,928,33
6514,225,928,9
6515,313,928,26
6516,168,928,32
6517,265,928,4
6518,274,928,23
6519,185,929,9
6520,183,929,37
6521,76,929,21
6522,128,930,50
6523,289,930,28
6524,368,930,47
6525,103,930,50
6526,447,930,33
6527,397,930,10
6528,45,930,2
6529,364,930,44
6530,211,930,48
6531,358,930,20
6532,381,930,27
6533,113,930,13
6534,162,930,37
6535,484,931,32
6536,196,931,36
6537,374,931,36
6538,169,932,14
6539,148,932,14
6540,81,932,43
6541,487,932,43
6542,186,932,17
6543,22,932,23
6544,110,932,14
6545,79,932,28
6546,464,933,30
6547,272,933,14
6548,389,933,40
6549,188,933,41
6550,301,933,18
6551,210,933,50
6552,388,933,49
6553,204,933,36
6554,439,933,42
6555,360,933,13
6556,398,933,8
6557,228,933,21
6558,327,933,4
6559,163,933,20
6560,247,933,40
6561,377,934,37
6562,342,934,42
6563,249,934,8
6564,138,934,50
6565,234,934,15
6566,25,934,13
6567,19,934,27
6568,92,934,43
6569,59,934,26
6570,390,934,44
6571,273,934,39
6572,242,934,20
6573,61,934,12
6574,160,934,47
6575,2,934,5
6576,8,935,14
6577,461,935,16
6578,462,935,37
6579,363,935,35
6580,316,935,37
6581,91,935,50
6582,356,935,24
6583,236,935,19
6584,235,935,48
6585,405,935,50
6586,315,935,45
6587,344,935,27
6588,280,935,22
6589,463,936,42
6590,447,936,1
6591,57,936,7
6592,175,936,15
6593,251,936,8
6594,119,936,35
6595,75,937,41
6596,233,937,29
6597,255,937,4
6598,8,937,23
6599,263,937,1
6600,234,938,1
6601,90,938,36
6602,269,938,6
6603,134,938,29
6604,405,938,45
6605,140,938,3
6606,120,939,16
6607,467,939,2
6608,286,939,44
6609,215,939,49
6610,167,939,50
6611,201,940,28
6612,372,940,49
6613,18,940,32
6614,179,940,40
6615,20,940,9
6616,287,941,23
6617,179,941,50
6618,236,941,7
6619,365,941,22
6620,251,941,37
6621,181,942,47
6622,457,943,10
6623,390,943,21
6624,121,943,30
6625,410,944,25
6626,203,944,38
6627,285,944,45
6628,165,944,10
6629,21,944,10
6630,141,944,30
6631,364,945,45
6632,434,945,11
6633,486,945,12
6634,57,945,42
6635,224,945,12
6636,60,945,37
6637,262,945,13
6638,128,945,31
6639,147,946,12
6640,117,946,10
6641,451,946,17
6642,420,946,47
6643,229,946,11
6644,471,946,50
6645,212,946,42
6646,474,946,38
6647,31,946,42
6648,81,947,38
6649,5,947,48
6650,267,947,36
6651,287,948,28
6652,128,948,15
6653,34,948,29
6654,447,948,50
6655,437,948,30
6656,23,948,41
6657,222,949,30
6658,237,949,15
6659,249,950,48
6660,175,950,2
6661,407,950,32
6662,162,950,38
6663,165,950,6
6664,198,951,4
6665,116,951,23
6666,166,951,47
6667,84,951,30
6668,130,951,20
6669,208,951,37
6670,430,951,33
6671,324,951,10
6672,241,951,22
6673,267,952,36
6674,24,952,46
6675,497,952,33
6676,462,952,16
6677,365,952,35
6678,7,952,11
6679,170,952,39
6680,61,952,7
6681,214,952,25
6682,23,952,46
6683,117,952,32
6684,144,952,13
6685,124,952,5
6686,177,953,46
6687,386,953,2
6688,219,953,30
6689,442,953,49
6690,109,953,32
6691,122,953,27
6692,319,954,8
6693,454,954,27
6694,290,954,46
6695,158,954,40
6696,80,954,19
6697,339,955,29
6698,321,955,14
6699,388,955,44
6700,195,955,13
6701,492,955,17
6702,152,955,44
6703,169,956,5
6704,332,956,3
6705,58,956,29
6706,50,956,28
6707,217,956,22
6708,132,957,15
6709,276,957,25
6710,390,957,26
6711,104,957,33
6712,216,957,24
6713,333,958,32
6714,259,958,29
6715,74,959,50
6716,319,959,21
6717,265,959,22
6718,1,959,19
6719,41,959,5
6720,354,959,9
6721,108,959,3
6722,433,959,10
6723,446,960,40
6724,9,960,41
6725,233,960,27
6726,2,960,5
6727,48,960,34
6728,389,960,33
6729,165,961,6
6730,59,961,45
6731,258,961,49
6732,436,962,44
6733,194,962,41
6734,107,962,24
6735,254,962,43
6736,456,962,23
6737,421,962,24
6738,101,962,25
6739,277,962,8
6740,447,962,2
6741,205,962,17
6742,167,962,29
6743,292,962,41
6744,372,962,50
6745,486,962,14
6746,39,962,17
6747,99,963,35
6748,64,963,7
6749,193,963,47
6750,496,963,5
6751,157,963,18
6752,291,963,18
6753,293,963,5
6754,87,963,35
6755,414,963,45
6756,322,963,30
6757,369,963,20
6758,173,963,47
6759,323,963,30
6760,461,963,31
6761,476,963,5
6762,278,964,11
6763,496,964,46
6764,51,964,38
6765,389,964,45
6766,213,964,15
6767,334,964,35
6768,307,964,34
6769,392,964,26
6770,185,964,38
6771,79,965,25
6772,136,965,11
6773,66,965,14
6774,112,965,38
6775,128,965,2
6776,12,965,14
6777,35,965,2
6778,334,965,10
6779,222,965,4
6780,458,965,37
6781,76,965,26
6782,495,965,8
6783,275,965,20
6784,37,966,27
6785,147,966,3
6786,121,966,46
6787,107,967,18
6788,52,967,7
6789,380,967,23
6790,45,967,47
6791,158,967,33
6792,4,967,23
6793,101,967,17
6794,246,967,49
6795,247,967,20
6796,34,968,13
6797,382,968,8
6798,14,968,27
6799,258,968,28
6800,354,968,8
6801,360,968,12
6802,189,968,33
6803,79,968,22
6804,70,969,28
6805,292,969,43
6806,442,969,7
6807,411,969,25
6808,467,969,6
6809,174,969,21
6810,384,969,19
6811,393,969,6
6812,149,970,16
6813,258,970,11
6814,11,970,7
6815,204,970,8
6816,269,970,5
6817,149,970,1
6818,22,971,29
6819,108,971,6
6820,329,971,18
6821,114,972,24
6822,106,972,44
6823,211,972,12
6824,99,972,6
6825,286,972,28
6826,29,972,30
6827,495,972,8
6828,339,972,46
6829,210,973,2
6830,76,973,9
6831,272,973,48
6832,492,973,43
6833,66,973,38
6834,134,973,45
6835,14,973,6
6836,324,973,26
6837,324,973,14
6838,395,973,30
6839,92,973,31
6840,447,973,42
6841,298,973,45
6842,205,973,15
6843,340,973,13
6844,311,974,1
6845,347,974,16
6846,35,974,41
6847,30,975,5
6848,174,975,36
6849,1,975,16
6850,438,975,23
6851,490,975,20
6852,246,975,8
6853,8,976,34
6854,334,976,21
6855,27,976,41
6856,329,977,9
6857,289,977,8
6858,267,977,42
6859,401,977,14
6860,309,977,23
6861,121,977,38
6862,311,978,22
6863,30,978,19
6864,375,978,45
6865,283,978,44
6866,391,978,46
6867,301,979,13
6868,53,979,3
6869,335,979,25
6870,426,979,2
6871,332,979,29
6872,227,979,24
6873,238,979,49
6874,236,979,22
6875,476,980,22
6876,147,980,9
6877,310,980,18
6878,274,980,19
6879,320,980,42
6880,448,981,17
6881,65,981,37
6882,284,981,40
6883,327,981,45
6884,391,981,50
6885,351,982,42
6886,362,982,48
6887,497,982,11
6888,453,982,47
6889,292,982,2
6890,44,982,30
6891,263,982,6
6892,82,982,17
6893,368,982,15
6894,139,983,35
6895,210,983,19
6896,404,983,22
6897,102,983,11
6898,20,983,24
6899,432,984,43
6900,365,984,44
6901,136,984,2
6902,313,984,11
6903,283,984,8
6904,129,984,28
6905,82,985,1
6906,368,985,31
6907,177,985,1
6908,314,985,43
6909,151,985,27
6910,439,986,34
6911,32,986,33
6912,425,986,35
6913,93,986,45
6914,95,986,27
6915,463,986,3
6916,328,986,26
6917,257,986,16
6918,418,986,36
6919,232,986,26
6920,15,986,39
6921,370,986,13
6922,185,986,45
6923,331,986,10
6924,188,986,42
6925,228,987,8
6926,137,987,46
6927,195,987,43
6928,104,987,42
6929,62,987,8
6930,287,987,42
6931,478,987,35
6932,258,987,43
6933,310,988,31
6934,324,988,49
6935,454,988,49
6936,176,988,21
6937,163,988,12
6938,333,988,21
6939,240,988,18
6940,205,988,11
6941,203,988,11
6942,315,988,41
6943,142,988,21
6944,319,988,46
6945,337,988,13
6946,495,989,27
6947,165,989,23
6948,435,989,44
6949,30,989,47
6950,274,989,27
6951,376,989,6
6952,183,990,22
6953,44,990,43
6954,206,990,19
6955,94,991,48
6956,78,991,28
6957,173,991,1
6958,82,991,14
6959,454,991,40
6960,425,991,44
6961,93,991,14
6962,204,991,50
6963,102,991,21
6964,197,991,50
6965,101,991,7
6966,298,991,50
6967,302,991,19
6968,83,991,2
6969,231,991,50
6970,221,992,50
6971,364,992,39
6972,328,992,15
6973,399,992,17
6974,400,992,18
6975,301,992,43
6976,366,993,26
6977,482,993,32
6978,418,993,6
6979,33,994,4
6980,410,994,50
6981,370,994,6
6982,117,994,37
6983,54,994,17
6984,346,994,38
6985,326,995,38
6986,98,995,19
6987,203,995,26
6988,161,995,3
6989,298,995,40
6990,486,995,21
6991,76,996,37
6992,384,996,11
6993,354,996,1
6994,244,997,39
6995,125,997,14
6996,208,997,24
6997,87,997,38
6998,204,997,49
6999,414,997,12
7000,368,998,46
7001,234,998,48
7002,453,998,1
7003,109,998,25
7004,192,998,5
7005,169,998,38
7006,393,999,34
7007,350,999,15
7008,222,999,5
